"S.No","Product ID","Product / Dish Name","Outlet / Type","Category Name","Category Slug","Price (₹)","MRP (₹)","Discount (%)","Unit","Stock","Storefront Status","Menu Tags","Restaurant ID","Category ID"
"156","cmrsuqd84000104l7g989ogmi","Veg Hot & Sour Soup","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","soup, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"157","cmrsv3kmv000004l141nb4g7o","Veg Manchow Soup","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","soup, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"158","cmrmfb6fc000004l0vpzzbqjj","Veg Navratan Pulav","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"159","cmrmf7qus000004i9uwd6ldhc","Veg Pulav","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","159","159","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"160","cmrt0s447000204jr74hce80k","Veg Sandwich ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","139","139","5","","999","ACTIVE (VISIBLE)","pizza, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"161","cmru565v2000304jxsbnmjmit","Veg Seekh Kebab ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","5","","999","ACTIVE (VISIBLE)","special-starters, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"162","cmrsukjvt000204l1dmv65rid","Veg Sweet Corn Soup","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","restaurant, soup, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"163","cmrswn8a0000004l45lulcjqj","Vegetable Spring Roll","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","129","129","5","","999","ACTIVE (VISIBLE)","restaurant, starter, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"164","cmrt5wctn000504jp1ofd17bd","White Pasta","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","229","229","4","","999","ACTIVE (VISIBLE)","pasta, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"165","cmsegha5e000g04kzrtvv6dg6","Achari Paneer Tikka ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","220","220","0","","999","ACTIVE (VISIBLE)","tandoori-nawab-nawab, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"166","cmsegd9n2000h04ldaku65c19","Afghani Paneer Tikka ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","tandoori-nawab-nawab, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"167","cmse8e1gh000704jwdsg3ex00","Aloo Kulcha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","55","55","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"168","cmsdlda0u000404ky6qalxjv3","Aloo Paratha ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"169","cmsdn6ct9000104ji5g9vuc2c","Amritsari Chole","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"170","cmt7m8z73000204k375leia57","Bal Udyan Special Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","180","180","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"171","cmsdn9w4r000204k1mjjm29k1","Bal Udyan Special Paneer","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","290","290","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"172","cmt7ot2gq000004jotdxm9w4l","Blue Lagoon","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","mocktailmojito, mocktailmojito, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"173","cmse8c1sl000604jwjoyutg94","Butter Naan","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","30","30","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"174","cmt7eydoq000104jsquo2bonl","Butter Plain Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"175","cmt7p66je000504joxa1azf6t","Butter Scotch Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"176","cmrubtlws000204l1sb2ty6m6","Butterscotch Cup","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","19","20","5","","999","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"177","cmsed9oqz000v04kvbp0a07kb","Cheese Balls","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","130","130","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"178","cmsec8orc000004kvgi8ynd10","Cheese Sigar Roll","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","140","140","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"179","cmseddpb5000104l4bxq4dz2h","Chilli Mushroom ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","225","225","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"180","cmsedbns5000104l6vltn20ag","Chilli Paneer","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","1 Plate","999","ACTIVE (VISIBLE)","starters-tandoori, special-starters, tandoori-nawab-nawab, starter, starters, kebabs, tikka, chaap, veg, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"181","cmt7p4gyp000304jol4ysl9ix","Chocolate Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","1 Serving","999","ACTIVE (VISIBLE)","shakes-beverages, shake, shakes, beverage, drinks, mocktail, coffee, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"182","cmsdlgl7e000004l2ibqytuun","Chola Kulcha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"183","cmsdlhz7j000304l266vxi7sp","Chola Paneer Kulcha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","129","129","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"184","cmsdl3o7z000104kyfe3g61yg","Chole Bhature","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","2 pc","997","ACTIVE (VISIBLE)","breakfast, paratha, poori, chole-bhature, nashta, poha, veg, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"185","cmt7myzh5000004jos7m7uk1b","Club Sandwich","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","1 Serving","999","ACTIVE (VISIBLE)","sandwich, sandwich, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"186","cmqhe2f60000004js1qdbd61j","Coca Cola ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","29","30","3","1 Can","999","HIDDEN (OFF)","beverages, chilled, drinks, soft-drink, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"187","cmsecxl1j000504kvmtkvqrms","Corn Cheeze Ball","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","130","130","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"188","cmt7mryer000104joovg9p43m","Corn Grilled Sandwich","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","100","100","0","1 Serving","999","ACTIVE (VISIBLE)","sandwich, sandwich, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"189","cmseeaqi9000304jy6sxl6y0t","Crispy Corn ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"190","cmsedk7o0000404jpja0plzms","Dahi ke Kabab","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"191","cmsegqv52000d04ju3hizxhs5","Dal Fry","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","120","120","0","","999","ACTIVE (VISIBLE)","dal, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"192","cmsegs7fw000i04juj0rlaxhq","Dal Makhani ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","180","180","0","","999","ACTIVE (VISIBLE)","dal, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"193","cmsegrkv9000g04jufcn3b1v5","Dal Tadka","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","ACTIVE (VISIBLE)","dal, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"194","cmsee6l2f000104jytdauw6o0","Extra Pav ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","30","30","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"195","cmsecwr2g000404kvj5uc0tr2","French Fries ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","79","79","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"196","cmt7oxo01000104jozbj0bsxg","Fresh Lime Soda Sweets/Salt","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","50","50","0","1 Serving","999","ACTIVE (VISIBLE)","mocktailmojito, mocktailmojito, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"197","cmse8ki1y000404lalyxste54","Garlic Naan","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","50","50","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"198","cmt7ffpqx000104ky76qc7p6h","Ghee Roasted Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","139","139","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"199","cmsdmpw6v000204lesdu8r1yy","Handi Paneer","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","998","ACTIVE (VISIBLE)","restaurant, main-course, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"200","cmsechdyg000304jok87rnrqw","Hara Bhara Kabab ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","140","140","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"201","cmsedhkb1000404l4l8hbmoll","Honey Chilli Potato ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","169","169","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"202","cmsdmfryt000404l78a0wbwle","Kadhai Paneer ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"203","cmt7pda81000504jrslt99946","Kitkat Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"204","cmse8n44x000704la72kq1nsv","Lachcha Paratha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","30","30","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"205","cmsdlmtfi000904l1plhv5bds","Maggie","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","70","70","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"206","cmt7pgjcp000604jrq3ts6bm6","Mango Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","70","70","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"207","cmt7etfjn000004kyrrb4hk1q","Masala Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","90","90","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"208","cmsdmgnrz000604l7peuxmqsb","Matar Paneer ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","200","200","0","","998","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"209","cmt7oqb2b000404jrdl8h17bg","Mint Mojito","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","mocktailmojito, mocktailmojito, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"210","cmse842fn000904l8r120d3v6","Missi Roti","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","25","25","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"211","cmseejw1w001j04kv7oiuzm1c","Mix Pakodi","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","100","100","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"212","cmsdltm2e000704jl3mab5vac","Mix Paratha ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","90","90","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"213","cmsdndssi000404k1yys6qhiz","Mix Vegetable ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"214","cmsdls2l4000504jlcsp8x3ej","Muli Paratha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"215","cmsegeeng000404l86cowx2kp","Mushroom Tikka ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","220","220","0","","999","ACTIVE (VISIBLE)","tandoori-nawab-nawab, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"216","cmsegf9lv000i04ldlv3qg9sm","Mushroom Tikka Malai","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","tandoori-nawab-nawab, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"217","cmt7f3los000404jsydimy4ga","Mysore Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"218","cmse8o68v000804lajfl4vd4n","Onion Kulcha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","55","55","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"219","cmt7ew66r000104kyexiiult6","Onion Masala Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"220","cmt7ev7f0000004l4yfj6o3hg","Onion Plain Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","90","90","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"221","cmt7paoy7000704jocdifc7jp","Oreo Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"222","cmsdmle88000404l9qf8te46e","Palak Paneer","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","125","125","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"223","cmsed8908000104jpzcbqokt0","Paneer 65","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","130","130","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"224","cmt7m03yl000004k3eqxqaayx","Paneer Bhujia Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","140","140","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"225","cmsdmhqj3000205l6f9i3x09q","Paneer Bhurji","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","Full plate","99999","ACTIVE (VISIBLE)","main-course, north-indian, curry, dal-makhani, paneer-butter-masala, paneer, main-course, dal, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"226","cmsdmczca000104l7nbptmnn0","Paneer Butter Masala","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","225","225","0","Full ","9999","ACTIVE (VISIBLE)","main-course, north-indian, curry, dal-makhani, paneer-butter-masala, paneer, main-course, dal, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"227","cmsdmui3k000804l9ifgkbkco","Paneer Dil Bahar","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","280","280","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"228","cmsdmeyah000304l79xltycux","Paneer Do Pyaaza","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","240","240","0","Full","99999","ACTIVE (VISIBLE)","main-course, north-indian, curry, dal-makhani, paneer-butter-masala, paneer, main-course, dal, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"229","cmt7f09k7000304js2z1jzi6t","Paneer Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","130","130","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"230","cmse8lu0t000504larmo0oh90","Paneer Kulcha ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","55","55","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"231","cmsdmdyja000204l7a85zaut3","Paneer Lababdaar","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","Full","99999","ACTIVE (VISIBLE)","main-course, north-indian, curry, dal-makhani, paneer-butter-masala, paneer, main-course, dal, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"232","cmsegc6ry000f04ldln5dhwnl","Paneer Malai Tikka ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","tandoori-nawab-nawab, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"233","cmsedgeal000304l4gr1qu1gr","Paneer Manchurian ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
