Product ID,Product Name,Category ID,Category Name,Category Slug,Outlet / Restaurant,Price (Rs),MRP (Rs),Discount (%),Unit,Stock,Is Available,Is Flash Deal,Is Best Seller,Tags,Image URL
"cmqteq1cl000004jrigoj1ysv","Kellogg's Multigrain Chocos ","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",129,140,8,"168 g",1,YES,NO,NO,"late-night","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554717/qxvig0azgylpfzcwxirm.png"
"cmqtfrnl0000004jsjt7ydxgp","Kissan Mixed Fruit Jam","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",25,25,0,"95gm",6,YES,NO,NO,"Jam, breakfast","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554768/xxnpxs7xdxhlw7ntnxco.png"
"cmrekl5ex000004ie6e5cozcb","Pista (Roasted & Salted Pistachio)","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",749,799,6,"400 g",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554708/oewalk132wdw7tba50ps.jpg"
"cmqtf4qcj000004l22q1v2zyj","Saffola Masala Oats ","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",250,260,4,"550gm",0,YES,NO,NO,"breakfast, popular","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554748/jwwbfxqynhi0gavuxq6z.jpg"
"cmseyzs74000104jqeubyjdxg","Saffola Oats","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",62,62,0,"200 g",6,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785866804/hu77bt8b0wq1xzeuejdf.jpg"
"cmrek2k6c000104jr73my2hqm","Veeba Tomato Ketchup ","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",129,150,14,"1 kg",0,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554673/phz1brfsqye5ia9uovje.png"
"cmrek7wd7000004l4vn5tmqhs","Veeba Veg Mayonnaise","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",199,225,12,"800 g",1,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554694/ylfxqdrx48lwxu85ghtr.jpg"
"cmqtg8ew2000004l5h39aolgh","Veeba Veg Tandoori Mayonnaise","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",35,50,30,"15 gm",0,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554745/eybcffw9adln0f7vyzrz.jpg"
"cmqtdgum1000104jx7dm5f588","Women's Muesli","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",199,350,43,"350 g",1,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554733/figacxyzlqjsbn0nlynt.png"
"cmqtd3m0b000104l5j8v2fkur","Yogabar Millet Museli ","cmqh1hc4i0006zcid2ffpvlkf","Grocery Essentials","grocery-essential","FastKirana Darkstore (Grocery)",239,285,16,"450 g",1,NO,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554731/c5wtdgbaqo5xy9hlfivc.jpg"
"cmsgjtnfq000404l72j899uzc","All Out Combo (Machine+ Refill)","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",105,105,0,"",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785962151/jwxmmtiiyqvazzfmgjnv.jpg"
"cmsgjnci7000104l7fv3c77zw","All Out Refill ","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",85,85,0,"",15,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785961960/abjlrlmusa0akt3ddadg.jpg"
"cmsgi55h0000104l7uddh1eup","Detol Handwash","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",109,109,0,"675 ml",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785959436/tqtg3aabb68n5a6pwvns.png"
"cmrv1cceg000604ibzcik3st3","Emokleen Dishwash Liquid ","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",51,89,43,"",20,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554623/z1hdbguzjhjbbojvtrdr.png"
"cmrv2i6hq000704jv73hzzv5d","Emokleen Dishwash Liquid ","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",51,89,43,"",20,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554799/vzja4erpfrbx1jxfhvau.png"
"cmrv0w73c000304lanq1ougrk","Emokleen Dishwash Tub","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",50,60,17,"400 gm",10,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554801/kgmm0gigszsx6nvubsdx.jpg"
"cmrv25a2m000104l9taxwdqvl","Emokleen Floor Cleaner Lavender Fresh","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",60,99,39,"1 L",9,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554800/yhi5bmnvwz4pxkbv08gi.png"
"cmrv16z41000204jlyt9j6oa1","Emokleen Glass Cleaner ","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",53,70,24,"",20,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554815/eafekbryc75bnfydpdjz.png"
"cmrv1x8zu000604jtqkzmlp93","Emokleen Hand Gel","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",66,89,26,"",20,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554791/qfo683zxddcbmfkaduft.png"
"cmrv2dlqu000204l8t315b344","Emokleen Toilet Cleaner ","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",44,49,10,"",17,YES,NO,NO,"Home Cleaning","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554778/arjknf7ryyexnvq33m7h.png"
"cmrv297zk000204l6d5tvi9bc","Floor Cleaner Rose Fresh","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",68,99,31,"1 L",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554814/pycotxkp9m9i7nuebmw2.png"
"cmsgjzacy000304l8sbl2mtj5","Good Night Combo (Machine+ Refill)","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",105,105,0,"",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785962526/qzzy9clixdamfrswtjr6.webp"
"cmsgiejgn000304l7kgikvngl","Good Night Fast Card","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",10,10,0,"60",60,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785959867/a6b1fzekvcw2epamvovx.png"
"cmsgjptyn000304l77sm6iu92","Good Night Refill","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",85,85,0,"",15,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785962082/z5xmquezmmqkhhefzthb.jpg"
"cmsgk1bip000504l8vfuy8vfy","Mortein Combo  (Machine+ Refill)","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",100,100,0,"",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785962600/iwqdfllt7ad7fdcfwvp5.avif"
"cmsgikdan000104jtdg06y5n7","Odonil Set","cmrv2psby000004ldl25xjrlt","Home Needs & Cleaning","home-needs-and-cleaning","FastKirana Darkstore (Grocery)",212,212,0,"",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785960147/quhawnoshds8pjx7w9wm.png"
"cmsep9wtz000204k48kbtzwww","Amul Dark Chocolate ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",179,180,1,"150 g",3,YES,NO,NO,"chocolates, sweets","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785850389/risvtsybemgydosawvih.png"
"cmsephfz9000h04l8oy33s94b","Amul Dark Chocolate ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",45,45,0,"35 g",7,YES,NO,NO,"chocolates, sweets","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785850754/xofgbb1whalqaucshd6f.jpg"
"cmsfs7ikc000404jrbhtlgwmm","Cadbury Celebrations","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",160,160,0,"153 g",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785915870/buhbggua79pzgky7lukm.jpg"
"cmsfsbyng000504jpv21qhtcj","Cadbury Celebrations ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",50,50,0,"55 g",3,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785916056/zpjykbpokofzcwhrk2pl.png"
"cmsfs4xqd000104jroyxyp16n","Cadbury Celebrations ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",110,110,0,"110 g",4,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785915759/izyjjtymncuyobeq6jln.png"
"cmsepnhwh000k04l80entfbof","Cadbury Crespelo","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",20,20,0,"20 g",9,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785851087/wd39ksgjx5vrrjortmft.jpg"
"cmsept0ks000p04l8urkysntd","Cadbury Fuse","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",45,45,0,"43 g",14,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785851378/ud2elpakztaj9eeys5gb.jpg"
"cmt01o7a0000104k00cc7emu4","Choclate Peanut Butter ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",159,159,0,"227 g",0,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787141099/l3dxvooijfkjcp3k2tw7.jpg"
"cmt01v6n1000704l2gjrpr6qg","Chocolate Peanut Butter ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",319,319,0,"510 g",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787141427/gvk2rp5psnvxs0j8fej8.jpg"
"cmseq6sch000r04l551ub154j","Dairy Milk ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",99,100,1,"112 g",6,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785852009/jx3mj3hhq9vorhqc7ysc.jpg"
"cmseq9luh000204iamj8ennfd","Dairy Milk ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",45,45,0,"45 g",15,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785852134/wkslu0be0jdmqmrubojv.jpg"
"cmsepzedu000k04l5lam5jyfg","Dairy Milk ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",20,20,0,"20 g",21,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785851583/erxvegwjdtq0pk36r29c.jpg"
"cmqum8wtq000604jsdv3omtl5","Dairy Milk Silk","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",89,90,1,"52 g",21,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554792/c0jb8vpco1xn7bvt6kre.jpg"
"cmser0vna000504jr102sn4nb","Dairy Milk Silk ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",204,205,0,"129 g",14,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785853270/v73vj8becz857prx8yza.png"
"cmser9kro000e04l8ugadrg2g","Five Star Oreo","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",45,45,0,"42 g",15,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785853821/zr2ieh51az7fmit0garp.jpg"
"cmseri48x000p04l4qvqclc76","KitKat ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",50,50,0,"",14,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785854193/px6rggf2prtmkxmucswo.jpg"
"cmserglqo000m04l4g1tvs0cs","KitKat Chocolate ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",30,30,0,"",7,YES,NO,NO,"chocolates, sweets","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785854064/bhj3jaffyvvlbrq4qymd.jpg"
"cmsert0x3000404jlps6gfj2o","Milky Bar","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",40,40,0,"",7,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785854666/xha0cri0d4xr923l7v0f.png"
"cmsezpx58000104jwaew9hi8q","Silk Cadbury  Celebration  ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",350,350,0,"",3,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785868013/g3zwlc4a33stj0tjxbs9.jpg"
"cmqtcz0y0000004l261ha4iw4","Yogabar Protein Oats - Dark Chocolate ","cmseowmy7000004i562szts34","Chocolates & Sweets","chocolates","FastKirana Darkstore (Grocery)",149,200,26,"250 g",0,YES,NO,NO,"chocolates, sweets","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554757/ydgclpgm0ywq1gt4wa85.webp"
"cmsf1ur92000704jrzlzobi17","Cornflour ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",28,28,0,"100 g",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785871616/q32q1ft3n8dwdjtbmddg.png"
"cmsf1zq8w000004jot327m8r7","Custard ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",35,35,0,"100 g",6,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785871843/fyihzzbzjv3f9cmzyo24.png"
"cmsfvyjaz000k04l17auev6dx","Everest Black Pepper ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",92,92,0,"50 g",9,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785922182/j0yaze5hzcfmbw0nzukh.jpg"
"cmsfvgwpe000704l7acjqge0x","Everest Chicken Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",49,49,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921358/lmegp5v8hhmgcb9bywum.jpg"
"cmsfvcxjv000504l7qa5atmoz","Everest Chole Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",46,46,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921150/bxhh2sjyyj3vxwjlwxnj.jpg"
"cmsfw01n2000l04l1yfq4rcj4","Everest Hing ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",143,143,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785922252/olcwsxsuwqgu1ngjcvoh.jpg"
"cmsfvuvhm000g04l1oruqmana","Everest Kashmiri Lal Mirch","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",65,65,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785922009/eqxojyhmduvstpzm2zkc.jpg"
"cmsfvxho9000i04l1v3hfzqn2","Everest Kasuri Methi","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",30,30,0,"25 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785922127/akzvashfidczowxrp6rg.png"
"cmsfv2dpd000d04juvooci2m7","Everest Kitchen King ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",48,48,0,"50 g",9,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785920672/gecljjac9qth7t0zzrlt.jpg"
"cmsfvqbgo000i04l76d7o9hgb","Everest Meat Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",49,49,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921793/ddzfuytyrycrbtdogcxd.png"
"cmsfvotox000t04jvdhhrbm44","Everest Pav Bhaji Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",48,48,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921714/c1d5aw7ngybjst78ruks.jpg"
"cmsfvehlw000604l7jqvutk69","Everest Raita-Dahivada Masala","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",42,42,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785922354/wplyyjpuf32ekjwiflp9.png"
"cmsfvrlv2000a04l1fui0rn9x","Everest Sabji Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",39,39,0,"50 g",9,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921858/mgkzvw8zdewmmlikoknh.jpg"
"cmsfvaj3u000404l7abwnqks2","Everest Sambhar Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",46,46,0,"50 g",8,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921053/rin2ajhgrxajxscig5e4.jpg"
"cmt02icm8000004ihrqbsr5si","Kissan Mixed Fruit Jam","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",90,90,0,"200 g",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787142508/vrcrucfmm5cvphdghjg5.jpg"
"cmsggu65w000004l754u12zzw","Namaste India Desi Ghee","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",250,250,0,"335 ml",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785957247/xgmarjersb8lhr2faxuu.png"
"cmsf1r4pn000504jrfidjx7eb","Rex Baking Powder ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",32,32,0,"100 g",6,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785871448/fdiabe3idpxy9ghadnlh.jpg"
"cmt035jtw000c04l2nbagb2lm","Taaza Tea","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",55,55,0,"250 g",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787143575/nqvdn0m2i8qrhifs4oat.jpg"
"cmsfvnfn3000s04jvsxj2a9hv","Tandoori Chicken Masala ","cmsfuzs73000404l7q139nk61","Kitchen Needs (Atta, Rice, Dal, Oil)","kitchen-needs","FastKirana Darkstore (Grocery)",52,52,0,"50 g",10,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785921663/paaofdaj9kwenwpksi5c.jpg"
"cmsf0pobj000004l28ebu25e1","Britannia Toast","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",50,50,0,"",57,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785869678/ga4c4wuulxjrabaqux4r.png"
"cmsfxjwoc000504juwveefmoj","Dalia ","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",45,45,0,"500 g",4,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785924857/mnsglfqa5tdg4gprgvpf.png"
"cmsgiul56000004jrzd9ppdut","Funfoods Pasta & Pizza Red Sauce","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",45,45,0,"100 g",11,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785960619/jfqbmglkuv2muglf2j1m.png"
"cmsgisxr3000104kylbb8na15","Funfoods Veg Mayonnaise","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",49,49,0,"",11,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785960545/deuo2uub5mif25sdoauh.png"
"cmsfxyr3o000804lah96mld4u","Fusilli Pasta","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",79,140,44,"400 g",6,YES,YES,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785925535/ohgqu9hmxnqgnc3mrjqe.png"
"cmt027k0f000904l2cw1h05rm","Knorr Soup","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",55,55,0,"40 g",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787141805/uypgkmkf7pwpwktpypwk.jpg"
"cmsfxhbj7000e04jpquezx1mh","Macaroni ","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",59,59,0,"400 g",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785924735/ou7vnncm8beekvrhfjnm.png"
"cmqt9hfjp000004l21h70mkkw","Maggi","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",115,120,4,"1 Pack (560 gm)",0,YES,NO,NO,"late-night","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554725/ajjao0tto6azs6gxfa61.jpg"
"cmsgh3rdl000204l70p19seqi","Nutrela Soya Mini Chunks","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",47,47,0,"200 g",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785957688/nvxybrm6lhayhutlqbbi.png"
"cmsfy0b2u000004jo3kn1e5l6","Penne Pasta","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",86,132,35,"400 g",5,YES,YES,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785925621/hrdu4zdpwkt77vr0yzzz.png"
"cmsggxjpq000104ld3vt1wph3","Poha","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",79,89,11,"500 g",5,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785957398/cf9l6f8pnrcpopcwzqms.png"
"cmsfx6igt000304jrd8qzc5i6","Quaker Oats","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",60,60,0,"",6,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785924213/oobbhuwhjxztvc6paj0s.jpg"
"cmt03g7hl000404ihu5frweun","Saffola Classic Masala Oats","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",230,230,0,"500 g",0,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787144086/mrlfeed6adrvspff0mzi.jpg"
"cmt03hzx7000504jm5628hoxp","Saffola Peppy Tomato Masala Oats","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",230,230,0,"500 g",1,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787144173/jxfrwd1r9giuj4tezved.jpg"
"cmt03h6it000304jmbakyunpb","Saffola Veggie Twist Masala Oats","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",230,230,0,"500 g",2,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1787144128/zinncojn7undybdzuxgq.jpg"
"cmsfxpff7000404lanot2x4jw","Sewai","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",55,55,0,"400 g",4,YES,NO,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785925110/pamu5rpjes90nm5wslpe.png"
"cmqtcqern000004jmvuhlzw4j","Yippee! Noodles ","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",90,90,0,"6 in one pack (436.6 g)",3,YES,NO,NO,"late-night","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554761/z8m4dbom5b3d40atjjjq.jpg"
